Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-1	0	1001100110	0.12161	10	2	1
run-obj-nk2-1	1	1011100100	0.67313	10	2	1
run-obj-nk2-1	2	1110101111	0.814322	10	2	1
run-obj-nk2-1	3	1110101101	0.927183	10	2	1
run-obj-nk2-1	4	1010011001	0.978792	10	2	1
run-obj-nk2-1	5	1010011001	0.978792	10	2	1
run-obj-nk2-1	6	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-2	0	0000011011	0.340039	10	2	1
run-obj-nk2-2	1	1011011001	0.974404	10	2	1
run-obj-nk2-2	2	1010011001	0.978792	10	2	1
run-obj-nk2-2	3	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-3	0	1111011110	0.533988	10	2	1
run-obj-nk2-3	1	1111011101	0.820578	10	2	1
run-obj-nk2-3	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-4	0	0101100101	0.641734	10	2	1
run-obj-nk2-4	1	0100110101	0.955092	10	2	1
run-obj-nk2-4	2	0100110101	0.955092	10	2	1
run-obj-nk2-4	3	0000010001	0.964219	10	2	1
run-obj-nk2-4	4	0010010001	0.969936	10	2	1
run-obj-nk2-4	5	0010010001	0.969936	10	2	1
run-obj-nk2-4	6	1010011001	0.978792	10	2	1
run-obj-nk2-4	7	1010011001	0.978792	10	2	1
run-obj-nk2-4	8	1010011001	0.978792	10	2	1
run-obj-nk2-4	9	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-5	0	0010111001	0.708745	10	2	1
run-obj-nk2-5	1	0000010001	0.964219	10	2	1
run-obj-nk2-5	2	1011011101	1.0	10	2	1
Tag	Gen	top_elite	fit	N	K	search_algo
run-obj-nk2-6	0	0100110111	0.540743	10	2	1
run-obj-nk2-6	1	0100110101	0.955092	10	2	1
